,Marca,Gasolina 95,Gasolina 98,Gasóleo A,Direccion,Poblacion,Horario,Fecha
11770,MERCASOSA,1.028,1.18,0.919,"CALLE PROFESOR JUAN TADEO CABRERA, 20",PUERTO DEL ROSARIO,L-D 06,2019-04-15 15:52:13.103118
11771,DISA,1.028,1.18,0.919,"CARRETERA LA OLIVA KM. 2,7",PUERTO DEL ROSARIO,L-D 06,2019-04-15 15:52:18.511174
11772,DISA,1.028,1.18,0.919,"CARRETERA LA OLIVA KM. 2,7",PUERTO DEL ROSARIO,L-D 06,2019-04-15 15:52:18.722202
11773,BP MUELLE CHICO,1.052,1.19,0.929,"CALLE MUELLE DARSENA PESQUERA, S/N",PUERTO DEL ROSARIO,L-S 07,2019-04-15 15:52:27.156338
11774,CEPSA,1.026,1.184,0.919,CARRETERA AEROPUERTO KM. S/N,PUERTO DEL ROSARIO,L-D 07,2019-04-15 15:52:43.161882
11775,BP LAS VEGAS,1.039,1.159,0.939,AUTOVIA CIRCUNVALACION ARUCAS 3º ROTONDA KM. S/N,ARUCAS,L-D 24H,2019-04-15 15:52:48.178115
11776,SHELL AUTOVIA ARUCAS,1.009,1.079,0.906,"AUTOVIA AUTOVIA ARUCAS S/N KM. 3,5",ARUCAS,L-D 06,2019-04-15 15:52:58.194632
11777,SHELL ARUCAS,1.009,1.079,0.906,"CALLE SUAREZ FRANCHY, 26",ARUCAS,L-D 06,2019-04-15 15:53:03.321585
11778,CEPSA LOS PORTALES (TEXACO),1.009,1.079,0.909,"CARRETERA GC-43 KM. 4,800",ARUCAS,L-D 24H,2019-04-15 15:53:08.219774
11779,BP CRUCE SANTIDAD-ARUCAS,1.049,1.169,0.939,"CALLE AVENIDA PEDRO MORALES DENIZ, 180",SANTIDAD,L-D 06,2019-04-15 15:53:13.225161
11780,PCAN,1.008,1.068,0.905,CARRETERA LOS CASTILLOES KM. S/N,CASTILLOS (LOS),L-S 07,2019-04-15 15:53:18.248696
11781,CEPSA,1.027,1.139,0.929,"AUTOVIA GC-2 KM. 5,2",ARUCAS,L-D 24H,2019-04-15 15:53:25.667804
11782,"CEPSA OPER CANARIOS S,L.",1.019,1.129,0.929,"AUTOVIA GC-2 KM. 5,2",ARUCAS,L-D 24H,2019-04-15 15:53:32.782680
11783,DISA BAÑADEROS,1.027,1.139,0.929,"AVENIDA LAIRAGA, 36",ARUCAS,L-V 06,2019-04-15 15:53:41.944782
11784,DISA AUTOPISTA KM 21,1.005,1.255,0.918,AUTOPISTA GC-1 KM. 21,AGUIMES,L-D 24H,2019-04-15 15:53:48.304274
11785,"CEPSA OPER CANARIOS S,L.",0.979,1.084,0.929,"CALLE ANSITE, 100",AGUIMES,L-D 24H,2019-04-15 15:53:55.341370
11786,DISA AGUIMES,0.999,1.129,0.909,"CALLE JUAN ALVARADO Y SANZ, 79",AGUIMES,L-S 06,2019-04-15 15:54:00.170191
11787,BP KM 13 CRUCE ARINAGA,0.999,1.172,0.929,"CALLE FRESADORA, S/N",CRUCE DE ARINAGA,L-D 06,2019-04-15 15:54:04.987594
11788,REPSOL,1.029,1.167,0.939,"CALLE ANSITE, 33",CRUCE DE ARINAGA,L-D 06,2019-04-15 15:54:09.844370
11789,REPSOL,0.979,1.089,0.949,"CALLE CANAL DERECHA, S/N",POLIGONO RESIDENCIAL DE ARINAGA,L-D 05,2019-04-15 15:54:15.244966
11790,DISA BALOS,0.969,1.129,0.918,"CALLE ALMENDRO, 29",AGUIMES,L-D 06,2019-04-15 15:54:15.427573
11791,OCÉANO,1.017,1.095,0.929,"CALLE GARLOPA, 41",AGUIMES,L-V 07,2019-04-15 15:54:23.373182
11792,CANARY OIL,0.949, ,0.888,"CALLE LAS ADELFAS, ESQUINA LOS OLIVOS, 8",AGUIMES,L-D 24H,2019-04-15 15:54:28.385939
11793,CEPSA,0.979,1.094,0.929,"CARRETERA CTRA. GRAL. DEL SUR KM. 34,5",AGUIMES,L-D 06,2019-04-15 15:54:33.850990
11794,CEPSA,0.979,1.194,0.929,"CARRETERA GRAL DEL SUR KM. 34,5",AGUIMES,L-D 24H,2019-04-15 15:54:39.041012
11795,SHELL,0.999,1.188,0.949,"AVENIDA POLIZÓN, 124",AGUIMES,L-D 06,2019-04-15 15:54:45.151049
11796,DISA AUT.ARINAGA,0.999,1.188,0.985,"AUTOPISTA GC-1 KM. 24,350",AGUIMES,L-D 06,2019-04-15 15:54:52.290847
11797,SANTANA DOMINGUEZ,0.948,1.12,0.909,"CALLE LOS CACTUS, 15",AGUIMES,L-D 24H,2019-04-15 15:54:58.456068
11798,REPSOL,0.999,1.119,0.925,"CALLE GRANADOS, 50, 50",AGUIMES,L-D 06,2019-04-15 15:55:05.877289
11799,CEPSA,0.979,1.119,0.925,"CALLE HIEDRA, 3",AGUIMES,L-D 06,2019-04-15 15:55:13.479886
11800,SHELL INGENIO,0.999,1.129,0.909,"CALLE JULIANO BONNY, 11",INGENIO,L-S 06,2019-04-15 15:55:20.834057
11801,CEPSA INGENIO,0.999,1.129,0.909,"CALLE JULIANO BONNY GOMEZ, 36",INGENIO,L-D 06,2019-04-15 15:55:28.072960
11802,BP EL CARRIZAL,1.039,1.179,0.949,"CARRETERA GC-812 KM. 27,3",INGENIO,L-D 24H,2019-04-15 15:55:33.670615
11803,DISA CARRIZAL,1.009,1.129,0.909,CARLOS V (INGENIO km 1),CARRIZAL,L-D 06,2019-04-15 15:55:38.682462
11804,"SANTANA DOMINGUEZ, S.L.",0.948,1.12,0.909,"CALLE ISORA 2, ESQUINA LOS MOCANES 10, 2",CARRIZAL,L-D 24H,2019-04-15 15:55:48.706659
11805,DISA LA OLIVA,1.018,1.268,0.918,"CALLE LLANOS DE LOS BURROS, S/N",OLIVA (LA),L-D 06,2019-04-15 15:55:53.878690
11806,DISA CORRALEJO,1.069,1.268,0.97,"AVENIDA NUESTRA SEÑORA DEL CARMEN, 25",CORRALEJO,L-D 06,2019-04-15 15:55:59.697473
11807,SHELL CORRALEJO,1.173,1.215,1.112,"CALLE JOSE SEGURA TORRES S/N, 2",CORRALEJO,D 07,2019-04-15 15:56:08.746312
11808,SHELL GALDAR,1.019,1.103,0.929,CARRETERA GENERAL Nº 155 KM. 27,GALDAR,L-D 24H,2019-04-15 15:56:17.931339
11809,"CANARY OIL, S.L.",0.949,1.009,0.888,"CARRETERA PLG. IND. SAN ISIDRO EL VIEJO 36, PARCELA 78 KM. 28",GALDAR,L-D 24H,2019-04-15 15:56:23.778762
11810,CEPSA,1.019,1.129,0.939,"TRAVESÍA C-810 PK 27, 33",GALDAR,L-V 05,2019-04-15 15:56:28.789447
11811,DISA MOGAN,1.137,1.255,1.083,CRUCE DE MOGÁN (GENERAL C-812),MOGAN,L-D 06,2019-04-15 15:56:38.808309
11812,"PUERTO RICO, S.A",1.095,1.185,0.951,"MUELLE AVENIDA JUAN DIAZ RODRIGUEZ S/N, S/N",ALMACIGOS (LOS),L 08,2019-04-15 15:56:46.476160
11813,BP ARGUINEGUIN,1.119,1.189,1.059,CARRETERA GENERAL DEL SUR KM. 67,ARGUINEGUIN,L-D 24H,2019-04-15 15:56:53.616069
11814,SHELL PUERTO RICO,1.129,1.256,1.069,"C/ TOMAS ROCA BOSH, S/N",PUERTO RICO,L-D 24H,2019-04-15 15:56:58.852431
11815,CEPSA,1.069,1.174,1.028,CARRETERA TEGUISE-MOZAGA KM. 0,VILLA DE TEGUISE,L-S 06,2019-04-15 15:57:07.896470
11816,CEPSA,1.069,1.174,1.028,"CARRETERA ARRECIFE-HARIA KM. 9,3",VILLA DE TEGUISE,L-D 24H,2019-04-15 15:57:08.177058
11817,CEPSA,1.069,1.174,1.028,"CALLE PARAJE DE VEGA VIEJA CTRA. LZ 1 P.K. 12,5, S/N",GUATIZA,L-D 07,2019-04-15 15:57:28.289507
11818,DISA COSTA TEGUISE,1.069,1.189,1.029,"AVENIDA LAS PALMERAS, S/N",COSTA TEGUISE,L-D 06,2019-04-15 15:57:35.415849
11819,DISA TEGUISE GOLF,1.069,1.189,1.029,"AVENIDA CAMPO DE GOLF, S/N",TEGUISE,L-D 07,2019-04-15 15:57:42.561141
11820,TGAS TAHICHE I,1.065,1.179,1.025,CARRETERA C-ARRECIFE-TAHICHE KM 2 KM. 2,TEGUISE,L-D 24H,2019-04-15 15:57:53.975969
11821,TGAS TAHICHE II,1.065,1.179,1.025,CARRETERA C-ARRECIFE-TAHICHE KM 2 KM. 2,TEGUISE,L-D 06,2019-04-15 15:58:03.970909
11822,PCAN,1.048,1.166,1.028,"CALLE SAN BLAS, 15",TIAS,L-D 06,2019-04-15 15:58:11.092824
11823,SPL,1.035,1.153,1.028,"CARRETERA CR LZ-2 ARRECIFE-YAIZA,P.K.6,7KM KM. 6,7",TIAS,L 05,2019-04-15 15:58:18.216313
11824,SPL,1.035,1.153,1.028,"CARRETERA CR LZ-2 ARRECIFE-YAIZA,P.K.6,7KM KM. 6,7",TIAS,L 05,2019-04-15 15:58:18.515901
11825,SPL,1.069,1.189,1.029,"CARRETERA CR LZ-40 KM 0,6(LZ-40KM1) KM. 0,6",TIAS,L 06,2019-04-15 15:58:39.038793
11826,SPL,1.069,1.189,1.029,"CARRETERA CRTA. DE LAS PLAYAS KM 0,6 KM. 0,6",TIAS,L-D 07,2019-04-15 15:58:44.084707
11827,DISA PUERTO DEL CARMEN,1.048,1.153,1.028,"CALLE JUAN CARLOS I, 23",PUERTO DEL CARMEN,L-D 24H,2019-04-15 15:58:53.897129
11828,CEPSA,1.047,1.152,1.027,"AVENIDA DEL VARADERO, S/N",PUERTO DEL CARMEN,L-D 08,2019-04-15 15:59:01.036356
11829,A800-02,1.079,1.186,1.038,CARRETERA ARRECIFE YAIZA KM. 12,MACHER,L-S 06,2019-04-15 15:59:07.157725
11830,SHELL,1.186, ,1.125,CARRETERA GENERAL A MORROJABLE KM. 640,PAJARA,L-D 06,2019-04-15 15:59:14.133217
11831,DISA COSTA CALMA,1.049,1.268,0.939,"GRAL. JANDIA km 64,5",COSTA CALMA,L-D 06,2019-04-15 15:59:19.397167
11832,DISA MUELLE MORRO JABLE,1.179,1.257,1.119,"POLIGONO PUERTO MORRO JABLE, S/N",MORRO JABLE,L-D 07,2019-04-15 15:59:25.154266
11833,SHELL,1.187,1.267,1.137,"AVENIDA DE JANDIA, 2",MORRO JABLE,L-D 24H,2019-04-15 15:59:32.104473
11834,BP SANTA BRIGIDA,1.039,1.169,0.949,CARRETERA GENERAL DEL CENTRO KM. 14,SANTA BRIGIDA,L-D 24H,2019-04-15 15:59:39.182429
11835,DISA,1.069,1.174,1.029,"GC-740 a Tinajo km 7,7",SAN BARTOLOME,L-D 24H,2019-04-15 15:59:46.251580
11836,REPSOL,1.069,1.189,1.029,"AVENIDA MAMERTO CABRERA ESQUINA CALLE LA HOYA, SN",PLAYA HONDA,L-D 24H,2019-04-15 15:59:54.209955
11837,REPSOL,1.069,1.149,1.039,CARRETERA LZ-2 ARRECIFE-PLAYA BLANCA KM. S/N,YAIZA,L-D 07,2019-04-15 16:00:02.702154
11838,E.S.YAIZA,1.115,1.189,1.059,CARRETERA YAIZA A MONTAÑA DEL FUEGO KM2 KM. 2,YAIZA,L-D 08,2019-04-15 16:00:09.240367
11839,ESTACION PLAYA BLANCA,1.059,1.139,1.029,CARRETERA ARRECIFE-PLAYA BLANCA KM. 34,YAIZA,L-D 24H,2019-04-15 16:00:18.546928
11840,COMBUSTIBLES CANARIOS,1.059,1.139,1.029,"CARRETERA ARECIFE-YAIZA KM. 18,150",YAIZA,L-D 06,2019-04-15 16:00:24.270860
11841,MARINA PUERTO CALERO,1.103, ,1.047,"CALLE PANTALANES LOS, S/N",PUERTO CALERO,L-D 08,2019-04-15 16:00:31.467580
11842,MARINA RUBICON-DISA RED,1.077,1.179,1.039,"CALLE BERRUGO EL, 2",PLAYA BLANCA,L-D 08,2019-04-15 16:00:39.297929
11843,CEPSA,1.019,1.126,0.939,"CALLE LOMO GUILLEN, 16",SANTA MARIA DE GUIA,L-D 24H,2019-04-15 16:00:44.319220
11844,BP GUIA,1.049,1.169,0.949,CARRETERA GENERAL DEL NORTE KM. 24,SANTA MARIA DE GUIA,L-V 05,2019-04-15 16:00:54.217590
11845,DISA GUIA,1.019,1.144,0.929,"LUGAR ALBERCON DE LA VIRGEN, S/N",SANTA MARIA DE GUIA,L-D 06,2019-04-15 16:01:01.364920
11846,REPSOL,1.038,1.145,0.966,"CR GC-2, 22",SANTA MARIA DE GUIA,L-D 24H,2019-04-15 16:01:08.513718
11847,REPSOL,1.059,1.189,0.939,"CARRETERA CARRETERA MOYA-GUÍA KM. 4,800",PALMITAL (EL),L-V 08,2019-04-15 16:01:14.405951
11848,SANTANA DOMINGUEZ,1.049,1.195,0.936,"AVENIDA PASEO LA LIBERTAD S/N, S/N",TUINEJE,L-V 06,2019-04-15 16:01:20.551953
11849,DISA EL CARACOL,1.049,1.19,0.936,CARRETERA CARRETERA GENERAL DE TARAJALEJO KM. 16,TARAJALEJO,L-D 24H,2019-04-15 16:01:29.436366
11850,BP TEROR,1.043,1.163,0.943,"CALLE PARROCO JUAN GONZALEZ, 15",TEROR,L-J 06,2019-04-15 16:01:37.079162
11851,CEPSA,1.009,1.084,0.919,CARRETERA C-817 KM. 21,TEROR,L-V 06,2019-04-15 16:01:44.202589
11852,DISA EL MATORRAL,1.025,1.268,0.92,CARRETERA PUERTO ROSARIO - EL CASTILLO KM. 8,CASTILLO (EL),L-D 06,2019-04-15 16:01:54.487693
11853,REPSOL,1.025,1.185,0.915,CR FV-2 P.K. 11 M.D. ( PUERTO DEL,CALETA DE FUSTE,L-D 06,2019-04-15 16:02:01.938839
11854,CEPSA LOS ALMENDROS,0.99,1.115,0.92,"AVENIDA LOS ALMENDROS, 42",VALSEQUILLO,L-D 06,2019-04-15 16:02:09.190540
11855,DISA,0.99,1.12,0.91,"CALLE JUAN CARLOS I, 9",VALSEQUILLO,L-D 06,2019-04-15 16:02:14.450090
11856,DISA LA ALDEA,1.029,1.149,0.939,"CALLE DR. FLEMING, 80",SAN NICOLAS DE TOLENTINO,L-S 06,2019-04-15 16:02:19.588460
11857,CEPSA LA ALDEA,1.029,1.149,0.939,"CALLE DR. FLEMING, 86",SAN NICOLAS DE TOLENTINO,L-D 06,2019-04-15 16:02:26.982502
11858,BP SAN MATEO,1.039,1.169,0.949,"CALLE EL RETIRO, S/N",VEGA DE SAN MATEO,L-D 06,2019-04-15 16:02:34.565452
11859,SHELL SAN MATEO,0.985,1.135,0.909,"CALLE LA VEGUETILLA, 55",VEGA DE SAN MATEO,L-D 06,2019-04-15 16:02:44.588079
11860,CEPSA,1.029,1.125,0.929,"CALLE SANSOFE, 4",FIRGAS,L-V 06,2019-04-15 16:02:54.609401
11861,CEPSA TINAJO,1.069,1.169,1.029,"AVENIDA LAS VEGAS, 9",TINAJO,L-S 06,2019-04-15 16:03:02.676894
11862,DISA,1.029,1.159,0.949,"CARRETERA CTRA GENERAL DEL NORTE KM. 35,800",AGAETE,L-V 05,2019-04-15 16:03:09.751900
11863,BP AGAETE,1.027,1.169,0.929,"CALLE LEON Y CASTILLO, 47",AGAETE,L-D 06,2019-04-15 16:03:14.776410
11864,TEXACO,1.065,1.195,1.034,"CALLE CRUZ DE FERRER, 10",HARIA,L-S 07,2019-04-15 16:03:19.716643
11865,PCAN ARRIETA,1.049,1.079,0.989,"CARRETERA GENERAL DEL NORTE KM. 16,1",ARRIETA,L-D 24H,2019-04-15 16:03:24.679678
11866,BP VALLESECO,1.039,1.169,0.939,"CALLE PEROJO, 19",VALLESECO,L-D 07,2019-04-15 16:03:29.830684
11867,AGM TEJEDA,1.099,1.259,0.999,"CALLE LOMO LOS SANTOS, S/N",TEJEDA,L-S 06,2019-04-15 16:03:38.371629
11868,(SIN RÓTULO),1.099,1.259,0.999,"CALLE LOMO EL PUERTO, 0",ARTENARA,L-D 08,2019-04-15 16:03:44.719070
11869,SHELL LA LAGUNA,0.926,1.026,0.925,"AVENIDA CALVO SOTELO, S/N",SAN CRISTOBAL,L-D 24H,2019-04-15 16:03:52.651958
11870,BP TEJINA,0.979,1.169,0.949,"CARRETERA TEJINA BAJAMAR KM. 9,5",TEJINA,L-V 06,2019-04-15 16:03:57.703205
11871,TGAS LAS MERCEDES,0.957,1.035,0.921,"CARRETERA TF-12 LAS CANTERAS KM. 0,5",LA LAGUNA,L-S 07,2019-04-15 16:04:04.758128
11872,PCAN,0.959,1.018,0.937,"CARRETERA TF-24 LA LAGUNA-EL PORTILLO KM. 2,2",LA LAGUNA,L-D 06,2019-04-15 16:04:09.963840
11873,TGAS,0.926,1.026,0.925,"PLAZA SAN CRISTOBAL, 9",LA LAGUNA,L-D 06,2019-04-15 16:04:14.984137
11874,BP SAN BENITO,0.939,1.169,0.929,"CR AUTOPISTA DEL NORTE, KM. 10,2",LA LAGUNA,L-D 24H,2019-04-15 16:04:19.859371
11875,DISA PADRE ANCHIETA,0.932,1.032,0.931,"GLORIETA DEL BRASIL, S/N",LA LAGUNA,L-D 06,2019-04-15 16:04:25.564235
11876,CEPSA LOS ANDENES,0.899,1.049,0.889,"AVENIDA PASO EL (LOS MAJUELOS), 108",LA LAGUNA,L-D 24H,2019-04-15 16:04:34.822051
11877,DISA LOS MAJUELOS,0.929,1.049,0.928,"AVENIDA LOS MAJUELOS, 26",LA LAGUNA,L-D 24H,2019-04-15 16:04:40.322110
11878,BP TACO NORTE,0.939,1.169,0.929,"CR TF-411, KM. 2,45",LA LAGUNA,L-S 06,2019-04-15 16:04:49.748706
11879,DISA LAS CHUMBERAS,0.872,1.012,0.868,POL. IND. LOS MAJUELOS km CENTRO COMERCIAL M,LA LAGUNA,L-S 06,2019-04-15 16:04:49.953341
11880,DISA BAJAMAR,0.969,1.199,0.949,"AVENIDA BAJAMAR, 103",BAJAMAR,L-D 06,2019-04-15 16:05:02.753849
11881,DISA TEJINA,0.969,1.199,0.949,"CALLE FELIPE CASTILLO, 3",TEJINA,L-D 06,2019-04-15 16:05:09.891690
11882,REPSOL,0.948,1.053,0.929,CARRETERA GENERAL DEL NORTE KM. 13200,SAN CRISTOBAL,L-D 24H,2019-04-15 16:05:17.264870
11883,REPSOL,0.948,1.053,0.929,CARRETERA GENERAL KM. 194,VALLE DE GUERRA,L-D 06,2019-04-15 16:05:24.405622
11884,REPSOL,0.989,1.102,0.948,"CARRETERA TF-16 KM. 4,4",VALLE DE GUERRA,L-D 06,2019-04-15 16:05:29.943376
11885,PCAN,0.966,1.04,0.94,"CALLE LÁZARO LÓPEZ, 6",GUAMASA,L 06,2019-04-15 16:05:35.839298
11886,TGAS LO BALDÍOS,0.976,1.029,0.947,CARRETERA TF-265 KM. 2,"BALDIOS, LOS",L-S 06,2019-04-15 16:05:44.987826
11887,REPSOL,0.869,0.999,0.869,"CAMINO SAN MIGUEL DE GENETO, 148",GENETO,L 24H,2019-04-15 16:05:45.167080
11888,REPSOL,0.869,0.999,0.869,"CALLE LIBERTAD, S/N",TACO,L-D 24H,2019-04-15 16:05:52.973010
11889,DISA OFRA,0.928,1.151,0.928,CARRETERA SUR (CUESTA-TACO) KM. 2,"CUESTA, LA",L-D 06,2019-04-15 16:05:57.783700
11890,DISA VISTABELLA,0.928,1.239,0.928,"CALLE MILAGROSA (LA) LA CUESTA, 2","CUESTA, LA",L-S 06,2019-04-15 16:06:05.027528
11891,PCAN,0.868,0.998,0.868,"AVENIDA LOS MENCEYES, 223","CUESTA, LA",L-D 24H,2019-04-15 16:06:10.045858
11892,BP E.S. LAS CANTERAS S.L.,0.968,1.168,0.938,"AVENIDA REPUBLICA ARGENTINA, 86",SAN CRISTOBAL,L-S 7,2019-04-15 16:06:15.055191
11893,ES TAXLAGUNA,0.924,1.009,0.916,"CAMINO DE LA VILLA, 175",SAN CRISTOBAL,L-D 08,2019-04-15 16:06:20.061736
11894,OCÉANO,0.881,0.999,0.874,"CARRETERA TF-111 KM. 8,346",LA LAGUNA,L-S 06,2019-04-15 16:06:25.073173
11895,MARINA DEL SUR,1.156, ,1.094,"MUELLE PUERTO DE LAS GALLETAS, S/N",ARONA,L-D 09,2019-04-15 16:06:33.168399
11896,CEPSA LLANO AZUL,0.985,1.131,0.974,CARRETERA CARRETERA GENERAL GUAZA LOS CRISTIANOS KM. 1,ARONA,L-D 24H,2019-04-15 16:06:40.101910
11897,BP LAS AMERICAS,1.049,1.179,0.989,"CALLE AVENIDA DE LOS PUEBLOS, 6",PLAYA DE LAS AMERICAS (ARONA),L-D 24H,2019-04-15 16:06:45.125471
11898,DISA LOS CRISTIANOS,1.035,1.251,0.979,"CALLE GENERAL FRANCO, 1",CRISTIANOS(LOS),L-D 06,2019-04-15 16:06:50.091693
11899,BP,1.039,1.169,0.979,"CALLE BULEVAR CHAJOFE, 2",CRISTIANOS(LOS),L-D 24H,2019-04-15 16:06:55.422641
11900,BP CABO BLANCO,1.019,1.174,0.969,"CARRETERA GENERAL VALLE SAN LORENZO-GUAZA,380 KM. 380",CABO BLANCO,L-D 24H,2019-04-15 16:07:03.304552
11901,CEPSA,0.985,1.125,0.974,CARRETERA CARRETERA GENERAL KM. 136,VALLE DE SAN LORENZO,L-D 06,2019-04-15 16:07:10.165540
11902,DISA,0.985,1.239,0.974,"CARRETERA CTRA. GENERAL VALLE SAN LORENZO KM. 98,86",CAMELLA(LA),L-S 07,2019-04-15 16:07:17.596510
11903,TGAS ARONA,0.959,1.019,0.919,CARRETERA GRAL TF-51(ARONA-VILAFLOR KM. 4,ARONA,L-S 06,2019-04-15 16:07:24.743355
11904,REPSOL,0.989,1.089,0.919,CARRETERA GRAL TF-66(GUAZA-GALLE KM. 2,ARONA,L-D 06,2019-04-15 16:07:31.865032
11905,CEPSA,0.985,1.105,0.974,CARRETERA TF-28 KM. 92,ARONA,L-D 07,2019-04-15 16:07:41.629914
11906,TGAS LAS GALLETAS,0.989,1.055,0.929,"CRTRA. VALLE SAN LORENZO - LAS GALLETAS km 11,1",ARONA,L-D 24H,2019-04-15 16:07:41.803725
11907,BP TEN BEL,1.009,1.169,0.939,CARRETERA DE LAS GALLETAS KM. 91,ARONA,L-S 06,2019-04-15 16:07:48.519190
11908,SHELL ARONA,0.949,1.099,0.899,"AUTOPISTA TF-1 km 65,5",ARONA,L-D 06,2019-04-15 16:07:48.742689
11909,SHELL LOS CRISTIANOS,1.069,1.219,1.019,"AUTOPISTA DEL SUR, PF 70,5 MARG. IZQ.",ARONA,L-D 24H,2019-04-15 16:07:48.923763
11910,BP GUAZA,1.019,1.169,0.959,CARRETERA CTRA GRAL GUAZA TF-66 KM. 79,ARONA,L-D 24H,2019-04-15 16:07:54.564447
11911,CEPSA,0.989,1.079,0.929,"CARRERA GENERAL LAS GALLETAS Nº2 KM4, 2",COSTA DEL SILENCIO,L-D 24H,2019-04-15 16:07:59.797530
11912,GMOIL,0.919, ,0.879,"CALLE CHARFA ESQUINA AVENIDA LAS PALMITAS, S/N",ADEJE,L-S 07,2019-04-15 16:08:05.290279
11913,TGAS-TU TRÉBOL,0.95,1.08,0.93,"AUTOPISTA TF1 AUTOPISTA SUR A ARMEÑIME, CRUCE LA CALETA KM. S/N",ADEJE,L-S 08,2019-04-15 16:08:10.422471
11914,BP SAN SEBASTIAN,1.019,1.169,0.969,"CALLE CHARFA, 28",ADEJE,L-D 06,2019-04-15 16:08:19.379674
11915,SHELL,0.985,1.128,0.968,"AVENIDA AYYO, 32",ADEJE,L-D 24H,2019-04-15 16:08:25.366499
11916,BP LA ATALAYA,0.988,1.168,0.968,"PG IND. BARRANCO LAS TORRES, P7-S9, S/N",ADEJE,L-D 24H,2019-04-15 16:08:31.521441
11917,REPSOL,0.985,1.128,0.968,"AVENIDA AYYO DE EN ADEJE, 22",ADEJE,L-D 24H,2019-04-15 16:08:37.178036
11918,DISA FAÑABE,0.985,1.128,0.968,"General C-822 km 110,14",FAÑABE,L-D 24H,2019-04-15 16:08:42.615436
11919,DISA,1.044, ,0.982,"URBANIZACIÓN SAN EUGENIO, PLAYA DE LAS AMERICAS",FAÑABE,L-D 09,2019-04-15 16:08:48.861644
11920,BP SIAM MALL,1.049,1.179,0.989,"AVENIDA SIAM EN COSTA ADEJE, 6",PLAYA DE LAS AMERICAS,L-D 24H,2019-04-15 16:08:55.423781
11921,REPSOL,0.989,1.139,0.959,"CARRETERA TF-47 KM. 2,7",ARMEÑIME,L-D 06,2019-04-15 16:09:00.606724
11922,DISA TIJOCO,1.063,1.251,1.011,"CARRETERA CTRA.GRAL.ADEJE A GUIA DE ISORA KM. 118,200",TIJOCO BAJO,L-D 06,2019-04-15 16:09:00.843941
11923,CEPSA RODEO,0.985,1.125,0.969,"CALLE DUBLIN, 1",CALDERA (LA),L-D 07,2019-04-15 16:09:09.251183
11924,SHELL ARMEÑIME,0.988,1.148,0.968,"CARRETERA GENERAL ADEJE A PLAYA SAN JUAN KM. 2,5",ADEJE,L-D 24H,2019-04-15 16:09:15.468821
11925,REPSOL FUMERGAS,0.998,1.158,0.958,"TF-6237, MD, PK km 4.8",ADEJE,L-D 24H,2019-04-15 16:09:20.482552
11926,DISA AEROPUERTO TFS,1.009,1.239,0.959,"ACCESO ACCESO AEROPUERTO TENERIFE SUR, 1",AEROPUERTO REINA SOFIA (SANTA CRUZ DE TENERIFE),L-D 24H,2019-04-15 16:09:25.567315
11927,BP,1.029,1.169,0.969,"CARRETERA ATOGO KM. 0,5",AEROPUERTO REINA SOFIA (SANTA CRUZ DE TENERIFE),L-D 24H,2019-04-15 16:09:35.503829
11928,PCAN,0.971,1.022,0.941,CARRETERA TF 636 SAN ISIDRO - CHIMICHE KM. 4,GRANADILLA DE ABONA,L-D 08,2019-04-15 16:09:45.520548
11929,CEPSA LOS LLANOS - GRANADILLA,0.98,1.185,0.93,"CARRETERA GRANADILLA MEDANO KM. 2,25",GRANADILLA DE ABONA,L-D 24H,2019-04-15 16:09:54.533352
11930,CEPSA,0.979,1.089,0.929,SAN ISIDRO-EL MÉDANO km 9.6,GRANADILLA DE ABONA,L-D 07,2019-04-15 16:10:01.670094
11931,DISA,0.98,1.239,0.93,"AVENIDA FUNDADOR GONZALO GONZALEZ, S/N",GRANADILLA DE ABONA,L-D 06,2019-04-15 16:10:08.810476
11932,DISA SAN ISIDRO,0.98,1.201,0.93,"AVENIDA SANTA CRUZ, SN",SAN ISIDRO,L-D 24H,2019-04-15 16:10:15.584825
11933,REPSOL,0.979,1.119,0.929,CARRETERA TF-1 KM. 54,SAN ISIDRO,L-D 24H,2019-04-15 16:10:23.092570
11934,REPSOL,0.979,1.119,0.929,CARRETERA TF-1 KM. 54,SAN ISIDRO,L-D 24H,2019-04-15 16:10:23.321141
11935,TGAS EL MÉDANO,0.979,1.049,0.929,"CARRETERA TF64 GRANADILLA - EL MEDANO KM. 7,7",MEDANO (EL),L-D 24H,2019-04-15 16:10:30.219675
11936,REPSOL BARROSO,0.959,1.099,0.929,CARRETERA TF-21 AGUAMANSA KM.,OROTAVA (LA),L-D 06,2019-04-15 16:10:37.366057
11937,DISA,0.959,1.099,0.929,"PLAZA LA PAZ, S/N",OROTAVA (LA),L-D 24H,2019-04-15 16:10:44.505067
11938,DISA,1.019,1.239,0.969,"CARRETERA C 820 KM 35.5 MARGUEN I KM. 35,5",OROTAVA (LA),L-S 06,2019-04-15 16:10:50.656917
11939,BP,1.019,1.169,0.969,"URBANITZACION CARMENATY, 14",OROTAVA (LA),L-V 06,2019-04-15 16:10:58.745232
11940,BP,1.018,1.168,0.968,"CARRETERA INSULAR TF 333 KM. 0,300",SAN JERONIMO,L-D 06,2019-04-15 16:11:04.812678
11941,REPSOL,0.905,1.045,0.869,CARRETERA TF-324 KM. 2,PERDOMA (LA),L-D 06,2019-04-15 16:11:10.440399
